所在市_norm,datetime,temperature,shortwave_radiation,humidity,cloud,rainfall,weather,wind_speed,pressure,visibility,dew_point,air_quality,wind_direction
宁德,2026-02-08 10:00:00,9.5,400.0,52.0,31.0,0.0,未知,,,,,,
莆田,2026-02-08 10:00:00,11.6,473.0,48.0,62.0,0.0,未知,,,,,,
宁德,2026-02-08 11:00:00,10.9,575.0,41.0,12.0,0.0,未知,,,,,,
莆田,2026-02-08 11:00:00,12.1,514.0,45.0,62.0,0.0,未知,,,,,,
福州,2026-02-08 11:00:00,10.3,394.0,49.0,87.0,0.0,未知,,,,,,
泉州,2026-02-08 11:00:00,11.3,568.0,45.0,24.0,0.0,未知,,,,,,
宁德,2026-02-08 12:00:00,12.3,736.0,34.0,1.0,0.0,未知,,,,,,
泉州,2026-02-08 12:00:00,12.5,709.0,42.0,6.0,0.0,未知,,,,,,
莆田,2026-02-08 12:00:00,12.8,671.0,41.0,66.0,0.0,未知,,,,,,
福州,2026-02-08 12:00:00,11.6,429.0,42.0,63.0,0.0,未知,,,,,,
宁德,2026-02-08 13:00:00,12.9,779.0,32.0,0.0,0.0,未知,,,,,,
莆田,2026-02-08 13:00:00,13.5,691.0,37.0,30.0,0.0,未知,,,,,,
福州,2026-02-08 13:00:00,12.0,567.0,39.0,9.0,0.0,未知,,,,,,
泉州,2026-02-08 13:00:00,13.4,777.0,39.0,0.0,0.0,未知,,,,,,
莆田,2026-02-08 14:00:00,13.6,671.0,37.0,50.0,0.0,未知,,,,,,
福州,2026-02-08 14:00:00,11.1,703.0,39.0,3.0,0.0,未知,,,,,,
泉州,2026-02-08 14:00:00,13.5,750.0,35.0,0.0,0.0,未知,,,,,,
宁德,2026-02-08 14:00:00,12.4,728.0,37.0,0.0,0.0,未知,,,,,,
泉州,2026-02-08 15:00:00,13.9,637.0,31.0,0.0,0.0,未知,,,,,,
莆田,2026-02-08 15:00:00,12.6,539.0,37.0,1.0,0.0,未知,,,,,,
宁德,2026-02-08 15:00:00,10.0,601.0,50.0,0.0,0.0,未知,,,,,,
福州,2026-02-08 15:00:00,10.4,594.0,41.0,0.0,0.0,未知,,,,,,
莆田,2026-02-08 16:00:00,10.6,432.0,41.0,0.0,0.0,未知,,,,,,
宁德,2026-02-08 16:00:00,9.2,426.0,53.0,0.0,0.0,未知,,,,,,
福州,2026-02-08 16:00:00,9.2,426.0,45.0,0.0,0.0,未知,,,,,,
泉州,2026-02-08 16:00:00,13.4,463.0,30.0,2.0,0.0,未知,,,,,,
福州,2026-02-08 17:00:00,8.4,218.0,50.0,0.0,0.0,未知,,,,,,
宁德,2026-02-08 17:00:00,8.0,215.0,61.0,0.0,0.0,未知,,,,,,
泉州,2026-02-08 17:00:00,12.4,251.0,32.0,1.0,0.0,未知,,,,,,
莆田,2026-02-08 17:00:00,9.6,226.0,46.0,0.0,0.0,未知,,,,,,
福州,2026-02-08 18:00:00,7.4,39.0,55.0,0.0,0.0,未知,,,,,,
泉州,2026-02-08 18:00:00,9.5,53.0,43.0,0.0,0.0,未知,,,,,,
宁德,2026-02-08 18:00:00,6.7,36.0,71.0,0.0,0.0,未知,,,,,,
莆田,2026-02-08 18:00:00,8.4,43.0,50.0,0.0,0.0,未知,,,,,,
莆田,2026-02-08 19:00:00,7.9,0.0,54.0,0.0,0.0,未知,,,,,,
福州,2026-02-08 19:00:00,6.8,0.0,60.0,0.0,0.0,未知,,,,,,
宁德,2026-02-08 19:00:00,5.9,0.0,78.0,0.0,0.0,未知,,,,,,
泉州,2026-02-08 19:00:00,7.2,0.0,55.0,0.0,0.0,未知,,,,,,
泉州,2026-02-08 20:00:00,4.9,0.0,74.0,0.0,0.0,未知,,,,,,
宁德,2026-02-08 20:00:00,6.4,0.0,72.0,0.0,0.0,未知,,,,,,
莆田,2026-02-08 20:00:00,7.5,0.0,60.0,0.0,0.0,未知,,,,,,
福州,2026-02-08 20:00:00,6.6,0.0,65.0,0.0,0.0,未知,,,,,,
福州,2026-02-08 21:00:00,6.6,0.0,65.0,0.0,0.0,未知,,,,,,
泉州,2026-02-08 21:00:00,4.4,0.0,78.0,0.0,0.0,未知,,,,,,
宁德,2026-02-08 21:00:00,6.4,0.0,68.0,0.0,0.0,未知,,,,,,
莆田,2026-02-08 21:00:00,7.4,0.0,60.0,1.0,0.0,未知,,,,,,
福州,2026-02-08 22:00:00,6.6,0.0,63.0,0.0,0.0,未知,,,,,,
宁德,2026-02-08 22:00:00,5.8,0.0,69.0,0.0,0.0,未知,,,,,,
莆田,2026-02-08 22:00:00,7.3,0.0,60.0,4.0,0.0,未知,,,,,,
泉州,2026-02-08 22:00:00,3.9,0.0,80.0,0.0,0.0,未知,,,,,,
福州,2026-02-08 23:00:00,6.2,0.0,67.0,0.0,0.0,未知,,,,,,
泉州,2026-02-08 23:00:00,3.1,0.0,86.0,0.0,0.0,未知,,,,,,
宁德,2026-02-08 23:00:00,5.1,0.0,79.0,0.0,0.0,未知,,,,,,
莆田,2026-02-08 23:00:00,7.2,0.0,60.0,7.0,0.0,未知,,,,,,
莆田,2026-02-09 00:00:00,7.3,0.0,58.0,8.0,0.0,未知,,,,,,
福州,2026-02-09 00:00:00,6.1,0.0,69.0,0.0,0.0,未知,,,,,,
泉州,2026-02-09 00:00:00,2.4,0.0,88.0,0.0,0.0,未知,,,,,,
宁德,2026-02-09 00:00:00,4.7,0.0,82.0,5.0,0.0,未知,,,,,,
莆田,2026-02-09 01:00:00,7.3,0.0,57.0,13.0,0.0,未知,,,,,,
福州,2026-02-09 01:00:00,5.9,0.0,64.0,0.0,0.0,未知,,,,,,
泉州,2026-02-09 01:00:00,1.8,0.0,86.0,0.0,0.0,未知,,,,,,
宁德,2026-02-09 01:00:00,4.1,0.0,78.0,6.0,0.0,未知,,,,,,
福州,2026-02-09 02:00:00,5.7,0.0,62.0,1.0,0.0,未知,,,,,,
莆田,2026-02-09 02:00:00,6.9,0.0,60.0,33.0,0.0,未知,,,,,,
宁德,2026-02-09 02:00:00,4.3,0.0,71.0,15.0,0.0,未知,,,,,,
泉州,2026-02-09 02:00:00,1.5,0.0,86.0,0.0,0.0,未知,,,,,,
莆田,2026-02-09 03:00:00,7.1,0.0,58.0,59.0,0.0,未知,,,,,,
泉州,2026-02-09 03:00:00,1.3,0.0,85.0,0.0,0.0,未知,,,,,,
福州,2026-02-09 03:00:00,5.4,0.0,59.0,9.0,0.0,未知,,,,,,
宁德,2026-02-09 03:00:00,4.4,0.0,61.0,14.0,0.0,未知,,,,,,
宁德,2026-02-09 04:00:00,3.7,0.0,60.0,7.0,0.0,未知,,,,,,
福州,2026-02-09 04:00:00,5.2,0.0,61.0,20.0,0.0,未知,,,,,,
莆田,2026-02-09 04:00:00,6.9,0.0,57.0,75.0,0.0,未知,,,,,,
泉州,2026-02-09 04:00:00,0.7,0.0,87.0,0.0,0.0,未知,,,,,,
宁德,2026-02-09 05:00:00,2.3,0.0,66.0,3.0,0.0,未知,,,,,,
莆田,2026-02-09 05:00:00,6.8,0.0,58.0,85.0,0.0,未知,,,,,,
泉州,2026-02-09 05:00:00,0.5,0.0,88.0,0.0,0.0,未知,,,,,,
福州,2026-02-09 05:00:00,4.9,0.0,63.0,26.0,0.0,未知,,,,,,
泉州,2026-02-09 06:00:00,0.2,0.0,89.0,0.0,0.0,未知,,,,,,
莆田,2026-02-09 06:00:00,7.0,0.0,58.0,90.0,0.0,未知,,,,,,
福州,2026-02-09 06:00:00,4.6,0.0,65.0,4.0,0.0,未知,,,,,,
宁德,2026-02-09 06:00:00,2.6,0.0,62.0,2.0,0.0,未知,,,,,,
福州,2026-02-09 07:00:00,4.2,2.0,66.0,11.0,0.0,未知,,,,,,
泉州,2026-02-09 07:00:00,0.0,1.0,90.0,2.0,0.0,未知,,,,,,
宁德,2026-02-09 07:00:00,2.8,2.0,59.0,1.0,0.0,未知,,,,,,
莆田,2026-02-09 07:00:00,6.7,1.0,58.0,60.0,0.0,未知,,,,,,
宁德,2026-02-09 08:00:00,3.8,108.0,53.0,2.0,0.0,未知,,,,,,
莆田,2026-02-09 08:00:00,6.8,74.0,56.0,99.0,0.0,未知,,,,,,
福州,2026-02-09 08:00:00,4.8,101.0,61.0,73.0,0.0,未知,,,,,,
泉州,2026-02-09 08:00:00,2.5,104.0,74.0,20.0,0.0,未知,,,,,,
宁德,2026-02-09 09:00:00,5.1,316.0,51.0,5.0,0.0,未知,,,,,,
福州,2026-02-09 09:00:00,5.8,216.0,55.0,98.0,0.0,未知,,,,,,
莆田,2026-02-09 09:00:00,8.1,204.0,52.0,100.0,0.0,未知,,,,,,
泉州,2026-02-09 09:00:00,4.7,305.0,63.0,40.0,0.0,未知,,,,,,
泉州,2026-02-09 10:00:00,6.5,485.0,55.0,38.0,0.0,未知,,,,,,
莆田,2026-02-09 10:00:00,9.9,362.0,48.0,100.0,0.0,未知,,,,,,
福州,2026-02-09 10:00:00,6.6,231.0,53.0,100.0,0.0,未知,,,,,,
宁德,2026-02-09 10:00:00,6.9,510.0,55.0,100.0,0.0,未知,,,,,,
宁德,2026-02-09 11:00:00,7.8,366.0,57.0,100.0,0.0,未知,,,,,,
福州,2026-02-09 11:00:00,7.7,271.0,54.0,98.0,0.0,未知,,,,,,
泉州,2026-02-09 11:00:00,8.2,643.0,50.0,27.0,0.0,未知,,,,,,
莆田,2026-02-09 11:00:00,11.6,401.0,46.0,97.0,0.0,未知,,,,,,
宁德,2026-02-09 12:00:00,8.5,311.0,60.0,100.0,0.0,未知,,,,,,
莆田,2026-02-09 12:00:00,12.5,444.0,44.0,91.0,0.0,未知,,,,,,
福州,2026-02-09 12:00:00,9.8,399.0,52.0,100.0,0.0,未知,,,,,,
泉州,2026-02-09 12:00:00,10.2,793.0,46.0,100.0,0.0,未知,,,,,,
莆田,2026-02-09 13:00:00,13.3,662.0,43.0,58.0,0.0,未知,,,,,,
泉州,2026-02-09 13:00:00,10.6,528.0,44.0,100.0,0.0,未知,,,,,,
福州,2026-02-09 13:00:00,10.6,360.0,51.0,100.0,0.0,未知,,,,,,
宁德,2026-02-09 13:00:00,9.7,416.0,58.0,100.0,0.0,未知,,,,,,
宁德,2026-02-09 14:00:00,9.8,474.0,60.0,100.0,0.0,未知,,,,,,
莆田,2026-02-09 14:00:00,13.7,683.0,44.0,100.0,0.0,未知,,,,,,
福州,2026-02-09 14:00:00,10.8,402.0,52.0,100.0,0.0,未知,,,,,,
泉州,2026-02-09 14:00:00,10.5,467.0,45.0,100.0,0.0,未知,,,,,,
莆田,2026-02-09 15:00:00,14.1,486.0,43.0,100.0,0.0,未知,,,,,,
宁德,2026-02-09 15:00:00,10.6,337.0,59.0,100.0,0.0,未知,,,,,,
泉州,2026-02-09 15:00:00,10.2,235.0,46.0,100.0,0.0,未知,,,,,,
福州,2026-02-09 15:00:00,11.1,235.0,53.0,100.0,0.0,未知,,,,,,
宁德,2026-02-09 16:00:00,10.8,270.0,59.0,97.0,0.0,未知,,,,,,
泉州,2026-02-09 16:00:00,10.1,249.0,47.0,70.0,0.0,未知,,,,,,
福州,2026-02-09 16:00:00,11.0,175.0,54.0,100.0,0.0,未知,,,,,,
莆田,2026-02-09 16:00:00,12.8,199.0,48.0,98.0,0.0,未知,,,,,,
泉州,2026-02-09 17:00:00,9.3,163.0,49.0,98.0,0.0,未知,,,,,,
莆田,2026-02-09 17:00:00,12.3,139.0,51.0,100.0,0.0,未知,,,,,,
宁德,2026-02-09 17:00:00,10.8,142.0,59.0,99.0,0.0,未知,,,,,,
福州,2026-02-09 17:00:00,10.5,70.0,56.0,100.0,0.0,未知,,,,,,
泉州,2026-02-09 18:00:00,8.3,17.0,53.0,99.0,0.0,未知,,,,,,
莆田,2026-02-09 18:00:00,11.6,14.0,53.0,100.0,0.0,未知,,,,,,
福州,2026-02-09 18:00:00,10.1,17.0,59.0,99.0,0.0,未知,,,,,,
宁德,2026-02-09 18:00:00,9.3,23.0,71.0,27.0,0.0,未知,,,,,,
莆田,2026-02-09 19:00:00,11.3,0.0,56.0,92.0,0.0,未知,,,,,,
宁德,2026-02-09 19:00:00,8.8,0.0,71.0,35.0,0.0,未知,,,,,,
泉州,2026-02-09 19:00:00,7.8,0.0,57.0,12.0,0.0,未知,,,,,,
福州,2026-02-09 19:00:00,9.9,0.0,61.0,100.0,0.0,未知,,,,,,
宁德,2026-02-09 20:00:00,9.5,0.0,71.0,100.0,0.0,未知,,,,,,
泉州,2026-02-09 20:00:00,8.0,0.0,64.0,100.0,0.0,未知,,,,,,
福州,2026-02-09 20:00:00,9.9,0.0,59.0,100.0,0.0,未知,,,,,,
莆田,2026-02-09 20:00:00,11.3,0.0,57.0,88.0,0.0,未知,,,,,,
莆田,2026-02-09 21:00:00,11.2,0.0,58.0,97.0,0.0,未知,,,,,,
泉州,2026-02-09 21:00:00,8.6,0.0,60.0,24.0,0.0,未知,,,,,,
福州,2026-02-09 21:00:00,10.1,0.0,60.0,98.0,0.0,未知,,,,,,
宁德,2026-02-09 21:00:00,9.6,0.0,79.0,100.0,0.1,未知,,,,,,
宁德,2026-02-09 22:00:00,9.7,0.0,79.0,99.0,0.0,未知,,,,,,
莆田,2026-02-09 22:00:00,11.0,0.0,60.0,24.0,0.0,未知,,,,,,
福州,2026-02-09 22:00:00,9.6,0.0,66.0,100.0,0.0,未知,,,,,,
泉州,2026-02-09 22:00:00,6.9,0.0,63.0,96.0,0.0,未知,,,,,,
泉州,2026-02-09 23:00:00,6.9,0.0,69.0,70.0,0.0,未知,,,,,,
莆田,2026-02-09 23:00:00,9.9,0.0,66.0,90.0,0.0,未知,,,,,,
福州,2026-02-09 23:00:00,9.6,0.0,66.0,85.0,0.0,未知,,,,,,
宁德,2026-02-09 23:00:00,9.9,0.0,78.0,98.0,0.2,未知,,,,,,
莆田,2026-02-10 00:00:00,10.4,0.0,64.0,40.0,0.0,未知,,,,,,
福州,2026-02-10 00:00:00,9.6,0.0,67.0,76.0,0.0,未知,,,,,,
宁德,2026-02-10 00:00:00,9.6,0.0,82.0,98.0,0.0,未知,,,,,,
泉州,2026-02-10 00:00:00,6.4,0.0,74.0,74.0,0.0,未知,,,,,,
莆田,2026-02-10 01:00:00,9.4,0.0,69.0,5.0,0.0,未知,,,,,,
福州,2026-02-10 01:00:00,9.4,0.0,70.0,100.0,0.0,未知,,,,,,
宁德,2026-02-10 01:00:00,9.7,0.0,84.0,60.0,0.0,未知,,,,,,
泉州,2026-02-10 01:00:00,6.9,0.0,74.0,88.0,0.0,未知,,,,,,
泉州,2026-02-10 02:00:00,6.6,0.0,78.0,3.0,0.0,未知,,,,,,
福州,2026-02-10 02:00:00,9.3,0.0,73.0,73.0,0.1,未知,,,,,,
宁德,2026-02-10 02:00:00,8.6,0.0,91.0,100.0,0.0,未知,,,,,,
莆田,2026-02-10 02:00:00,8.7,0.0,72.0,13.0,0.0,未知,,,,,,
莆田,2026-02-10 03:00:00,8.4,0.0,73.0,2.0,0.0,未知,,,,,,
福州,2026-02-10 03:00:00,9.0,0.0,77.0,89.0,0.0,未知,,,,,,
宁德,2026-02-10 03:00:00,9.1,0.0,91.0,83.0,0.0,未知,,,,,,
泉州,2026-02-10 03:00:00,4.4,0.0,88.0,4.0,0.0,未知,,,,,,
莆田,2026-02-10 04:00:00,7.8,0.0,75.0,5.0,0.0,未知,,,,,,
福州,2026-02-10 04:00:00,9.1,0.0,77.0,2.0,0.0,未知,,,,,,
宁德,2026-02-10 04:00:00,8.6,0.0,96.0,14.0,0.0,未知,,,,,,
泉州,2026-02-10 04:00:00,3.9,0.0,92.0,1.0,0.0,未知,,,,,,
宁德,2026-02-10 05:00:00,7.3,0.0,98.0,6.0,0.0,未知,,,,,,
莆田,2026-02-10 05:00:00,7.6,0.0,77.0,0.0,0.0,未知,,,,,,
福州,2026-02-10 05:00:00,8.4,0.0,83.0,1.0,0.0,未知,,,,,,
泉州,2026-02-10 05:00:00,3.2,0.0,95.0,0.0,0.0,未知,,,,,,
泉州,2026-02-10 06:00:00,2.7,0.0,97.0,0.0,0.0,未知,,,,,,
福州,2026-02-10 06:00:00,7.9,0.0,88.0,1.0,0.0,未知,,,,,,
莆田,2026-02-10 06:00:00,7.2,0.0,78.0,2.0,0.0,未知,,,,,,
宁德,2026-02-10 06:00:00,6.8,0.0,97.0,6.0,0.0,未知,,,,,,
福州,2026-02-10 07:00:00,7.8,3.0,90.0,0.0,0.0,未知,,,,,,
泉州,2026-02-10 07:00:00,2.7,2.0,97.0,0.0,0.0,未知,,,,,,
宁德,2026-02-10 07:00:00,6.7,2.0,96.0,7.0,0.0,未知,,,,,,
莆田,2026-02-10 07:00:00,7.2,2.0,78.0,2.0,0.0,未知,,,,,,
泉州,2026-02-10 08:00:00,7.3,103.0,87.0,5.0,0.0,未知,,,,,,
宁德,2026-02-10 08:00:00,9.5,98.0,89.0,29.0,0.0,未知,,,,,,
莆田,2026-02-10 08:00:00,10.4,104.0,66.0,0.0,0.0,未知,,,,,,
福州,2026-02-10 08:00:00,8.7,104.0,90.0,2.0,0.0,未知,,,,,,
福州,2026-02-10 09:00:00,11.1,300.0,73.0,1.0,0.0,未知,,,,,,
莆田,2026-02-10 09:00:00,14.2,301.0,50.0,0.0,0.0,未知,,,,,,
泉州,2026-02-10 09:00:00,11.7,299.0,63.0,2.0,0.0,未知,,,,,,
宁德,2026-02-10 09:00:00,13.4,293.0,72.0,7.0,0.0,未知,,,,,,
泉州,2026-02-10 10:00:00,14.4,509.0,55.0,2.0,0.0,未知,,,,,,
福州,2026-02-10 10:00:00,13.9,493.0,58.0,2.0,0.0,未知,,,,,,
莆田,2026-02-10 10:00:00,17.0,497.0,43.0,0.0,0.0,未知,,,,,,
宁德,2026-02-10 10:00:00,15.5,487.0,64.0,2.0,0.0,未知,,,,,,
泉州,2026-02-10 11:00:00,16.4,653.0,51.0,2.0,0.0,未知,,,,,,
莆田,2026-02-10 11:00:00,19.0,650.0,39.0,0.0,0.0,未知,,,,,,
宁德,2026-02-10 11:00:00,17.5,643.0,59.0,3.0,0.0,未知,,,,,,
福州,2026-02-10 11:00:00,16.2,644.0,47.0,2.0,0.0,未知,,,,,,
泉州,2026-02-10 12:00:00,18.3,740.0,50.0,23.0,0.0,未知,,,,,,
福州,2026-02-10 12:00:00,18.0,724.0,43.0,6.0,0.0,未知,,,,,,
莆田,2026-02-10 12:00:00,20.6,743.0,37.0,0.0,0.0,未知,,,,,,
宁德,2026-02-10 12:00:00,19.8,735.0,52.0,80.0,0.0,未知,,,,,,
宁德,2026-02-10 13:00:00,20.7,674.0,50.0,73.0,0.0,未知,,,,,,
福州,2026-02-10 13:00:00,19.2,744.0,42.0,3.0,0.0,未知,,,,,,
莆田,2026-02-10 13:00:00,21.8,770.0,35.0,1.0,0.0,未知,,,,,,
泉州,2026-02-10 13:00:00,19.7,732.0,49.0,86.0,0.0,未知,,,,,,
福州,2026-02-10 14:00:00,19.6,708.0,44.0,20.0,0.0,未知,,,,,,
宁德,2026-02-10 14:00:00,20.8,587.0,51.0,4.0,0.0,未知,,,,,,
泉州,2026-02-10 14:00:00,19.2,425.0,50.0,100.0,0.0,未知,,,,,,
莆田,2026-02-10 14:00:00,21.4,725.0,38.0,1.0,0.0,未知,,,,,,
福州,2026-02-10 15:00:00,19.9,382.0,45.0,59.0,0.0,未知,,,,,,
泉州,2026-02-10 15:00:00,18.0,192.0,54.0,100.0,0.0,未知,,,,,,
宁德,2026-02-10 15:00:00,20.8,566.0,53.0,20.0,0.0,未知,,,,,,
莆田,2026-02-10 15:00:00,20.2,585.0,43.0,43.0,0.0,未知,,,,,,
宁德,2026-02-10 16:00:00,19.7,377.0,59.0,65.0,0.0,未知,,,,,,
福州,2026-02-10 16:00:00,19.9,231.0,46.0,88.0,0.0,未知,,,,,,
泉州,2026-02-10 16:00:00,17.6,114.0,58.0,100.0,0.0,未知,,,,,,
莆田,2026-02-10 16:00:00,18.8,369.0,47.0,78.0,0.0,未知,,,,,,
泉州,2026-02-10 17:00:00,16.6,52.0,69.0,100.0,0.0,未知,,,,,,
宁德,2026-02-10 17:00:00,18.4,130.0,67.0,89.0,0.0,未知,,,,,,
福州,2026-02-10 17:00:00,19.5,124.0,50.0,100.0,0.0,未知,,,,,,
莆田,2026-02-10 17:00:00,17.5,145.0,54.0,36.0,0.0,未知,,,,,,
宁德,2026-02-10 18:00:00,15.6,27.0,83.0,40.0,0.0,未知,,,,,,
莆田,2026-02-10 18:00:00,16.2,36.0,61.0,56.0,0.0,未知,,,,,,
福州,2026-02-10 18:00:00,18.8,13.0,55.0,100.0,0.0,未知,,,,,,
泉州,2026-02-10 18:00:00,15.8,11.0,68.0,96.0,0.0,未知,,,,,,
莆田,2026-02-10 19:00:00,15.7,0.0,64.0,30.0,0.0,未知,,,,,,
福州,2026-02-10 19:00:00,18.2,0.0,56.0,100.0,0.0,未知,,,,,,
宁德,2026-02-10 19:00:00,13.8,0.0,87.0,15.0,0.0,未知,,,,,,
泉州,2026-02-10 19:00:00,15.2,0.0,69.0,100.0,0.0,未知,,,,,,
莆田,2026-02-10 20:00:00,15.1,0.0,72.0,30.0,0.0,未知,,,,,,
宁德,2026-02-10 20:00:00,14.4,0.0,87.0,15.0,0.0,未知,,,,,,
泉州,2026-02-10 20:00:00,13.5,0.0,78.0,86.0,0.0,未知,,,,,,
福州,2026-02-10 20:00:00,15.9,0.0,74.0,35.0,0.0,未知,,,,,,
莆田,2026-02-10 21:00:00,14.7,0.0,70.0,19.0,0.0,未知,,,,,,
宁德,2026-02-10 21:00:00,13.0,0.0,89.0,16.0,0.0,未知,,,,,,
福州,2026-02-10 21:00:00,15.2,0.0,75.0,2.0,0.0,未知,,,,,,
泉州,2026-02-10 21:00:00,12.4,0.0,84.0,3.0,0.0,未知,,,,,,
宁德,2026-02-10 22:00:00,12.2,0.0,91.0,15.0,0.0,未知,,,,,,
福州,2026-02-10 22:00:00,14.1,0.0,81.0,2.0,0.0,未知,,,,,,
泉州,2026-02-10 22:00:00,9.8,0.0,93.0,1.0,0.0,未知,,,,,,
莆田,2026-02-10 22:00:00,14.1,0.0,72.0,25.0,0.0,未知,,,,,,
莆田,2026-02-10 23:00:00,13.4,0.0,75.0,6.0,0.0,未知,,,,,,
福州,2026-02-10 23:00:00,13.4,0.0,83.0,2.0,0.0,未知,,,,,,
宁德,2026-02-10 23:00:00,11.4,0.0,92.0,59.0,0.0,未知,,,,,,
泉州,2026-02-10 23:00:00,8.7,0.0,97.0,3.0,0.0,未知,,,,,,
泉州,2026-02-11 00:00:00,7.7,0.0,99.0,13.0,0.0,未知,,,,,,
宁德,2026-02-11 00:00:00,11.8,0.0,89.0,45.0,0.0,未知,,,,,,
福州,2026-02-11 00:00:00,12.8,0.0,85.0,7.0,0.0,未知,,,,,,
莆田,2026-02-11 00:00:00,12.6,0.0,78.0,34.0,0.0,未知,,,,,,
宁德,2026-02-11 01:00:00,11.6,0.0,90.0,49.0,0.0,未知,,,,,,
莆田,2026-02-11 01:00:00,12.1,0.0,78.0,0.0,0.0,未知,,,,,,
福州,2026-02-11 01:00:00,12.1,0.0,88.0,4.0,0.0,未知,,,,,,
泉州,2026-02-11 01:00:00,7.4,0.0,99.0,6.0,0.0,未知,,,,,,
莆田,2026-02-11 02:00:00,10.8,0.0,86.0,2.0,0.0,未知,,,,,,
福州,2026-02-11 02:00:00,11.7,0.0,90.0,6.0,0.0,未知,,,,,,
宁德,2026-02-11 02:00:00,11.9,0.0,89.0,66.0,0.0,未知,,,,,,
泉州,2026-02-11 02:00:00,7.0,0.0,99.0,20.0,0.0,未知,,,,,,
宁德,2026-02-11 03:00:00,12.7,0.0,86.0,71.0,0.0,未知,,,,,,
莆田,2026-02-11 03:00:00,10.2,0.0,89.0,1.0,0.0,未知,,,,,,
福州,2026-02-11 03:00:00,11.9,0.0,88.0,18.0,0.0,未知,,,,,,
泉州,2026-02-11 03:00:00,7.4,0.0,98.0,13.0,0.0,未知,,,,,,
莆田,2026-02-11 04:00:00,9.7,0.0,92.0,7.0,0.0,未知,,,,,,
福州,2026-02-11 04:00:00,11.6,0.0,89.0,31.0,0.0,未知,,,,,,
宁德,2026-02-11 04:00:00,12.8,0.0,84.0,80.0,0.0,未知,,,,,,
泉州,2026-02-11 04:00:00,7.4,0.0,97.0,9.0,0.0,未知,,,,,,
泉州,2026-02-11 05:00:00,7.6,0.0,97.0,38.0,0.0,未知,,,,,,
莆田,2026-02-11 05:00:00,9.8,0.0,91.0,18.0,0.0,未知,,,,,,
福州,2026-02-11 05:00:00,11.2,0.0,90.0,32.0,0.0,未知,,,,,,
宁德,2026-02-11 05:00:00,12.5,0.0,86.0,100.0,0.0,未知,,,,,,
莆田,2026-02-11 06:00:00,9.9,0.0,90.0,38.0,0.0,未知,,,,,,
福州,2026-02-11 06:00:00,11.2,0.0,90.0,95.0,0.0,未知,,,,,,
宁德,2026-02-11 06:00:00,12.5,0.0,92.0,100.0,0.0,未知,,,,,,
泉州,2026-02-11 06:00:00,7.9,0.0,96.0,90.0,0.0,未知,,,,,,
莆田,2026-02-11 07:00:00,10.7,2.0,87.0,100.0,0.0,未知,,,,,,
宁德,2026-02-11 07:00:00,11.9,1.0,93.0,100.0,0.0,未知,,,,,,
福州,2026-02-11 07:00:00,11.8,1.0,88.0,100.0,0.0,未知,,,,,,
泉州,2026-02-11 07:00:00,9.6,1.0,93.0,100.0,0.0,未知,,,,,,
宁德,2026-02-11 08:00:00,12.1,33.0,91.0,100.0,0.0,未知,,,,,,
莆田,2026-02-11 08:00:00,13.4,43.0,77.0,100.0,0.0,未知,,,,,,
福州,2026-02-11 08:00:00,12.3,16.0,87.0,100.0,0.0,未知,,,,,,
泉州,2026-02-11 08:00:00,10.8,22.0,91.0,100.0,0.0,未知,,,,,,
福州,2026-02-11 09:00:00,12.6,47.0,83.0,100.0,0.1,未知,,,,,,
宁德,2026-02-11 09:00:00,12.4,31.0,88.0,100.0,0.1,未知,,,,,,
泉州,2026-02-11 09:00:00,12.5,67.0,88.0,100.0,0.1,未知,,,,,,
莆田,2026-02-11 09:00:00,13.8,60.0,77.0,100.0,0.0,未知,,,,,,
泉州,2026-02-11 10:00:00,13.9,130.0,83.0,100.0,0.0,未知,,,,,,
宁德,2026-02-11 10:00:00,12.5,63.0,88.0,100.0,0.2,未知,,,,,,
莆田,2026-02-11 10:00:00,15.3,226.0,69.0,96.0,0.0,未知,,,,,,
福州,2026-02-11 10:00:00,12.6,57.0,81.0,100.0,0.2,未知,,,,,,
福州,2026-02-11 11:00:00,12.6,94.0,80.0,100.0,0.2,未知,,,,,,
宁德,2026-02-11 11:00:00,12.5,88.0,89.0,100.0,0.1,未知,,,,,,
泉州,2026-02-11 11:00:00,15.1,233.0,76.0,100.0,0.0,未知,,,,,,
莆田,2026-02-11 11:00:00,16.0,391.0,65.0,93.0,0.0,未知,,,,,,
莆田,2026-02-11 12:00:00,17.0,532.0,59.0,100.0,0.0,未知,,,,,,
福州,2026-02-11 12:00:00,12.4,97.0,80.0,100.0,0.3,未知,,,,,,
宁德,2026-02-11 12:00:00,12.5,109.0,89.0,100.0,0.2,未知,,,,,,
泉州,2026-02-11 12:00:00,15.1,187.0,75.0,100.0,0.1,未知,,,,,,
泉州,2026-02-11 13:00:00,14.4,112.0,81.0,100.0,0.4,未知,,,,,,
宁德,2026-02-11 13:00:00,12.3,87.0,90.0,100.0,0.2,未知,,,,,,
福州,2026-02-11 13:00:00,12.9,176.0,77.0,100.0,0.1,未知,,,,,,
莆田,2026-02-11 13:00:00,16.7,407.0,59.0,100.0,0.0,未知,,,,,,
宁德,2026-02-11 14:00:00,13.4,92.0,82.0,100.0,0.2,未知,,,,,,
莆田,2026-02-11 14:00:00,16.2,317.0,60.0,61.0,0.0,未知,,,,,,
